n°	unvoc	vocal	cat	freq	haraka
14186	مُناوِب	مناوب	adj	1752	َ
14197	خَزَفِيّ	خزفي	adj	1749	َ
14199	مُنْدَهِش	مندهش	adj	1748	َ
14210	لامَرْكَزِيّ	لامركزي	adj	1745	َ
14211	حَمِيّ	حمي	adj	1745	َ
14212	تَرْحِيبِيّ	ترحيبي	adj	1744	َ
14221	مُنازِل	منازل	adj	1742	َ
14222	بَنَفْسَجِيّ	بنفسجي	adj	1742	َ
14225	مَوْسُوعِيّ	موسوعي	adj	1741	َ
14231	حَمْضِيّ	حمضي	adj	1739	َ
14234	أَعْجَف	أعجف	adj	1738	َ
14235	ظَرِيف	ظريف	adj	1738	َ
14243	فَيْلِيّ	فيلي	adj	1735	َ
14244	فِلُورِيّ	فلوري	adj	1735	َ
14255	هائِج	هائج	adj	1730	َ
14256	مُشْتَرِط	مشترط	adj	1729	َ
14270	شَحِيح	شحيح	adj	1722	َ
14274	مَغْشُوش	مغشوش	adj	1722	َ
14276	سِيكُولُوجِيّ	سيكولوجي	adj	1721	َ
14278	تَعْباوِيّ	تعباوي	adj	1720	َ
14282	مُنْفَجِر	منفجر	adj	1718	َ
14285	مُتَغَطْرِس	متغطرس	adj	1716	َ
14287	مُسَلِّي	مسلي	adj	1715	َ
14288	دِرْعِيّ	درعي	adj	1715	َ
14294	إِشْعاعِيّ	إشعاعي	adj	1714	َ
14295	مُباع	مباع	adj	1713	َ
14299	خَضُوع	خضوع	adj	1712	َ
14305	فُضُولِيّ	فضولي	adj	1708	َ
14312	أَمْلَس	أملس	adj	1706	َ
14322	مُكاتِب	مكاتب	adj	1700	َ
14327	عَدَمِيّ	عدمي	adj	1698	َ
14343	تَوْضِيحِيّ	توضيحي	adj	1693	َ
14345	مُحَوَّر	محور	adj	1693	َ
14347	غابُونِيّ	غابوني	adj	1692	َ
14349	عَبْدِيّ	عبدي	adj	1692	َ
14352	مُوزَمْبِيقِيّ	موزمبيقي	adj	1691	َ
14358	شاحِب	شاحب	adj	1688	َ
14375	مَجْنِيّ	مجني	adj	1682	َ
14385	مُنَضَّب	منضب	adj	1680	َ
14386	دَرَكِيّ	دركي	adj	1680	َ
14393	مَعْمَلِيّ	معملي	adj	1675	َ
14407	قِرْغِيزِيّ	قرغيزي	adj	1670	َ
14408	تَقْسِيمِيّ	تقسيمي	adj	1670	َ
14430	دَعْوِيّ	دعوي	adj	1664	َ
14436	قَدَرِيّ	قدري	adj	1663	َ
14455	قاصِد	قاصد	adj	1655	َ
14459	صَيْدَلِيّ	صيدلي	adj	1653	َ
14467	مُقْتَدِر	مقتدر	adj	1651	َ
14471	مُوحِي	موحي	adj	1649	َ
14472	جَوْزِيّ	جوزي	adj	1649	َ
14476	مَنْصُوب	منصوب	adj	1647	َ
14477	مُوَصِّل	موصل	adj	1647	َ
14478	بَذِيء	بذيء	adj	1646	َ
14484	مُوسَوِيّ	موسوي	adj	1644	َ
14498	إِغاثِيّ	إغاثي	adj	1638	َ
14501	مُلَخَّص	ملخص	adj	1638	َ
14519	بَلْقانِيّ	بلقاني	adj	1631	َ
14524	مَلُول	ملول	adj	1628	َ
14529	مُعَذَّب	معذب	adj	1627	َ
14534	مُسْتَحْكَم	مستحكم	adj	1625	َ
14535	وَجْهِيّ	وجهي	adj	1625	َ
14547	والِدِيّ	والدي	adj	1619	َ
14551	هادِر	هادر	adj	1618	َ
14558	مَهْزُوز	مهزوز	adj	1616	َ
14565	مَصْلَحِيّ	مصلحي	adj	1614	َ
14567	عَفِيف	عفيف	adj	1612	َ
14579	وِتْر	وتر	adj	1606	َ
14598	رائِي	رائي	adj	1600	َ
14606	مَدْلُول	مدلول	adj	1598	َ
14609	وارِق	وارق	adj	1596	َ
14615	سادِيّ	سادي	adj	1595	َ
14617	نَزّاع	نزاع	adj	1595	َ
14623	مُشْتاق	مشتاق	adj	1593	َ
14626	كَفِيف	كفيف	adj	1592	َ
14632	مُمْتَنّ	ممتن	adj	1591	َ
14638	زُخْرُفِيّ	زخرفي	adj	1590	َ
14645	مُوَلَّد	مولد	adj	1587	َ
14646	شَغُوف	شغوف	adj	1587	َ
14650	ناحِل	ناحل	adj	1586	َ
14651	تَقِيّ	تقي	adj	1585	َ
14657	خُدَيْوِيّ	خديوي	adj	1582	َ
14658	مَلْفُوف	ملفوف	adj	1582	َ
14660	أُنْثَوِيّ	أنثوي	adj	1582	َ
14662	مُسْتَمِيت	مستميت	adj	1582	َ
14673	عَقَدِيّ	عقدي	adj	1578	َ
14675	مُظَفَّر	مظفر	adj	1576	َ
14687	لامُتَناهِي	لامتناهي	adj	1571	َ
14688	شائِن	شائن	adj	1571	َ
14691	مُرَصَّع	مرصع	adj	1570	َ
14700	فَحِيم	فحيم	adj	1567	َ
14701	كَسْلان	كسلان	adj	1567	َ
14702	نُورْماندِيّ	نورماندي	adj	1566	َ
14704	عُنْصُرِيّ	عنصري	adj	1566	َ
14708	نَظَرِيّ	نظري	adj	1565	َ
14713	شَوْكِيّ	شوكي	adj	1564	َ
14714	مُتَعَرِّج	متعرج	adj	1564	َ
14720	زَعْزَع	زعزع	adj	1562	َ
14729	وَفْدِيّ	وفدي	adj	1559	َ
14740	مُقْتَنَى	مقتنى	adj	1555	َ
14753	مُتَواتِر	متواتر	adj	1550	َ
14754	بِنائِيّ	بنائي	adj	1550	َ
14776	دَلالِيّ	دلالي	adj	1544	َ
14789	حَنْبَلِيّ	حنبلي	adj	1542	َ
14794	مُهَلَّل	مهلل	adj	1539	َ
14807	مُتَوَعِّد	متوعد	adj	1534	َ
14810	مَعْلُول	معلول	adj	1532	َ
14816	رَضِيّ	رضي	adj	1529	َ
14820	مُسْهِب	مسهب	adj	1528	َ
14839	مُحَطَّم	محطم	adj	1523	َ
14846	عَفّ	عف	adj	1521	َ
14847	قاصِم	قاصم	adj	1520	َ
14862	رَحْمَن	رحمن	adj	1514	َ
14868	مادِّيّ	مادي	adj	1512	َ
14879	حامِيّ	حامي	adj	1510	َ
14886	شاطِر	شاطر	adj	1508	َ
14887	ساخِط	ساخط	adj	1508	َ
14890	صادِم	صادم	adj	1508	َ
14894	نِيُويُورْكِيّ	نيويوركي	adj	1507	َ
14896	كَهَنُوتِيّ	كهنوتي	adj	1507	َ
14908	مُخْتَلَق	مختلق	adj	1504	َ
14919	دِيماجُوجِيّ	ديماجوجي	adj	1500	َ
14922	خَلِيق	خليق	adj	1499	َ
14923	مُسْتَفْحِل	مستفحل	adj	1499	َ
14946	مُتَجَسِّد	متجسد	adj	1492	َ
14955	وَبَرِيّ	وبري	adj	1489	َ
14966	هاجِرِيّ	هاجري	adj	1483	َ
14970	مُعَنْوَن	معنون	adj	1482	َ
14973	كَيْدِيّ	كيدي	adj	1481	َ
14981	مَحْبُوس	محبوس	adj	1479	َ
14982	عَنْكَبُوتِيّ	عنكبوتي	adj	1479	َ
14989	أَطْلانْطِيّ	أطلانطي	adj	1477	َ
14990	هُنْغارِيّ	هنغاري	adj	1477	َ
14994	شَعْواء	شعواء	adj	1475	َ
15001	فَيْرُوسِيّ	فيروسي	adj	1473	َ
15003	فارِح	فارح	adj	1472	َ
15004	مَنْفِيّ	منفي	adj	1472	َ
15025	مَسْعُور	مسعور	adj	1467	َ
15033	ناهِض	ناهض	adj	1464	َ
15035	اِسْتِشْراقِيّ	استشراقي	adj	1463	َ
15056	أَضْبَط	أضبط	adj	1457	َ
15061	حَقّانِيّ	حقاني	adj	1456	َ
15063	وُصُولِيّ	وصولي	adj	1454	َ
15065	اِحْتِلالِيّ	احتلالي	adj	1452	َ
15071	عابِئ	عابئ	adj	1450	َ
15075	بَهْلَوانِيّ	بهلواني	adj	1450	َ
15091	مُقْتَرِب	مقترب	adj	1445	َ
15098	شُوفِينِيّ	شوفيني	adj	1443	َ
15099	مُشاع	مشاع	adj	1443	َ
15110	نَسِيجِيّ	نسيجي	adj	1439	َ
15115	مُتَوَحِّد	متوحد	adj	1438	َ
15117	حَبَشِيّ	حبشي	adj	1438	َ
15119	بِيَنالِيّ	بينالي	adj	1437	َ
15126	حِرَفِيّ	حرفي	adj	1436	َ
15130	اِزْدِواجِيّ	ازدواجي	adj	1436	َ
15140	فانِي	فاني	adj	1434	َ
15142	حَطّ	حط	adj	1433	َ
15147	شَوِك	شوك	adj	1433	َ
15158	نَرْجِسِيّ	نرجسي	adj	1431	َ
15159	شَطِّيّ	شطي	adj	1431	َ
15162	مَرْجانِيّ	مرجاني	adj	1430	َ
15175	غَرِير	غرير	adj	1427	َ
15177	قُزَحِيّ	قزحي	adj	1426	َ
15178	أَكْيَس	أكيس	adj	1426	َ
15182	نُحاسِيّ	نحاسي	adj	1424	َ
15189	نامِيبِيّ	ناميبي	adj	1422	َ
15194	إِباحِيّ	إباحي	adj	1420	َ
15197	عَلِيل	عليل	adj	1418	َ
15200	قُطْنِيّ	قطني	adj	1417	َ
15201	قِيمِيّ	قيمي	adj	1417	َ
15206	مُتَيَقِّظ	متيقظ	adj	1416	َ
15220	دُمْياطِيّ	دمياطي	adj	1412	َ
15223	مُعَدِّد	معدد	adj	1411	َ
15226	مَوْضِعِيّ	موضعي	adj	1409	َ
15238	بَحْرانِيّ	بحراني	adj	1407	َ
15240	مُتَحَصِّل	متحصل	adj	1406	َ
15241	مُوغِل	موغل	adj	1405	َ
15242	مُتَعَجِّل	متعجل	adj	1405	َ
15253	تَقْوِيمِيّ	تقويمي	adj	1402	َ
15257	مُنْتَصِب	منتصب	adj	1400	َ
15273	هامِد	هامد	adj	1394	َ
15281	مُنْزَلِق	منزلق	adj	1391	َ
15284	حَجِيّ	حجي	adj	1389	َ
15294	لاهِث	لاهث	adj	1387	َ
15295	مَقْبُوض	مقبوض	adj	1387	َ
15299	صَوابِيّ	صوابي	adj	1385	َ
15304	مَكِين	مكين	adj	1383	َ
15311	عُذْرِيّ	عذري	adj	1382	َ
15313	عِرْبِيد	عربيد	adj	1382	َ
15314	مُطاوِع	مطاوع	adj	1381	َ
15315	مُلَبَّد	ملبد	adj	1380	َ
15319	جُنْبلاطِيّ	جنبلاطي	adj	1379	َ
15322	مُتْخَم	متخم	adj	1378	َ
15324	مُكْرَه	مكره	adj	1377	َ
15325	لَوْزِيّ	لوزي	adj	1377	َ
15326	مُعْضِل	معضل	adj	1376	َ
15330	لَئِيم	لئيم	adj	1375	َ
15331	مُقْتَرِن	مقترن	adj	1375	َ
15333	تَخْطِيطِيّ	تخطيطي	adj	1375	َ
15335	مَثْنِيّ	مثني	adj	1374	َ
15340	أَنَسِيّ	أنسي	adj	1373	َ
15343	مُحْتَوِي	محتوي	adj	1371	َ
15354	نَفْعِيّ	نفعي	adj	1368	َ
15358	هَرِم	هرم	adj	1367	َ
15367	لَدْن	لدن	adj	1363	َ
15370	مُقَدِّر	مقدر	adj	1363	َ
15372	مَيْؤُوس	ميؤوس	adj	1363	َ
15377	مُتَخاذِل	متخاذل	adj	1361	َ
15394	مَخْلُوق	مخلوق	adj	1356	َ
15398	سائِغ	سائغ	adj	1355	َ
15407	هَمّام	همام	adj	1352	َ
15417	عَدِيّ	عدي	adj	1350	َ
15428	مِسْمارِيّ	مسماري	adj	1346	َ
15429	مُكَرِّر	مكرر	adj	1346	َ
15430	كِفاحِيّ	كفاحي	adj	1345	َ
15434	نِيلِيّ	نيلي	adj	1345	َ
15437	مَصُون	مصون	adj	1343	َ
15440	مُلْكِيّ	ملكي	adj	1343	َ
15446	مَذْهُول	مذهول	adj	1342	َ
15449	ناهِي	ناهي	adj	1341	َ
15451	تَفاؤُلِيّ	تفاؤلي	adj	1341	َ
15454	كَمْبِيُوتِرِيّ	كمبيوتري	adj	1340	َ
15455	هانِئ	هانئ	adj	1339	َ
15462	فَصِيح	فصيح	adj	1337	َ
15464	تَجَسُّسِيّ	تجسسي	adj	1337	َ
15479	مُنْعِش	منعش	adj	1333	َ
15481	أُورُومُتَوَسِّطِيّ	أورومتوسطي	adj	1332	َ
15483	مُتَنافَس	متنافس	adj	1332	َ
15487	بَهائِيّ	بهائي	adj	1330	َ
15503	أَرْمِينِيّ	أرميني	adj	1324	َ
15506	مَصْلُوب	مصلوب	adj	1324	َ
15511	مَلِص	ملص	adj	1323	َ
15528	أَنْغُولِيّ	أنغولي	adj	1317	َ
15531	غَزِّيّ	غزي	adj	1317	َ
15542	فاضِي	فاضي	adj	1314	َ
15545	مُفْتَرِس	مفترس	adj	1314	َ
15546	طَفْلِيّ	طفلي	adj	1314	َ
15547	مُجَوْقَل	مجوقل	adj	1314	َ
15550	مِعَوِيّ	معوي	adj	1313	َ
15558	مَرِيد	مريد	adj	1311	َ
15564	مَشْكُوّ	مشكو	adj	1309	َ
15565	يَبِس	يبس	adj	1309	َ
15567	مُتَمَدِّن	متمدن	adj	1309	َ
15569	مُطْرِي	مطري	adj	1308	َ
15571	فُرُوسِيّ	فروسي	adj	1308	َ
15576	سَدِيد	سديد	adj	1307	َ
15587	راقِد	راقد	adj	1305	َ
15588	مُنْدَسّ	مندس	adj	1304	َ
15589	مُسَخِّر	مسخر	adj	1304	َ
15593	كَسِير	كسير	adj	1304	َ
15594	قَصِيف	قصيف	adj	1303	َ
15595	اِنْسِيابِيّ	انسيابي	adj	1303	َ
15596	تَوْعَوِيّ	توعوي	adj	1303	َ
15597	مَصْقُول	مصقول	adj	1303	َ
15619	طَيِّع	طيع	adj	1296	َ
15626	مَصْدُوم	مصدوم	adj	1295	َ
15636	مُقَنَّن	مقنن	adj	1293	َ
15638	مُتَلَبِّس	متلبس	adj	1292	َ
15643	قَصْدِيّ	قصدي	adj	1290	َ
15650	لِنِينِيّ	لنيني	adj	1289	َ
15666	مَسْنُون	مسنون	adj	1283	َ
15668	أَلْفَت	ألفت	adj	1283	َ
15671	مُسْتَحْسَن	مستحسن	adj	1283	َ
15696	عَلِن	علن	adj	1276	َ
15701	هَرَمِيّ	هرمي	adj	1275	َ
15702	جَنِينِيّ	جنيني	adj	1274	َ
15714	مُتَلَهِّف	متلهف	adj	1271	َ
15715	مُزَخْرَف	مزخرف	adj	1271	َ
15722	طَرَفِيّ	طرفي	adj	1270	َ
15729	مَرْكُون	مركون	adj	1267	َ
15739	مُتَسَلِّق	متسلق	adj	1265	َ
15745	أَزْهَرِيّ	أزهري	adj	1264	َ
15747	فِيكْتُورِيّ	فيكتوري	adj	1263	َ
15748	أَنْصارِيّ	أنصاري	adj	1263	َ
15759	زَمانِيّ	زماني	adj	1260	َ
15765	مُتَّسِق	متسق	adj	1259	َ
15773	خَدّاع	خداع	adj	1257	َ
15788	شارِب	شارب	adj	1253	َ
15798	مُتَأَمِّل	متأمل	adj	1251	َ
15808	وَقِح	وقح	adj	1250	َ
15809	سامِرِيّ	سامري	adj	1249	َ
15810	ناقِم	ناقم	adj	1249	َ
15821	أَعْزَب	أعزب	adj	1247	َ
15828	مَطْمُور	مطمور	adj	1245	َ
15829	رُخامِيّ	رخامي	adj	1245	َ
15847	فاجِر	فاجر	adj	1241	َ
15848	ثَكْلان	ثكلان	adj	1241	َ
15853	مَوْبُوء	موبوء	adj	1239	َ
15855	كُوفِيّ	كوفي	adj	1238	َ
15867	خامِل	خامل	adj	1236	َ
15872	بِيداغُوجِيّ	بيداغوجي	adj	1236	َ
15876	حالِك	حالك	adj	1235	َ
15878	غَيْران	غيران	adj	1234	َ
15916	طافِح	طافح	adj	1225	َ
15920	تَفاضُلِيّ	تفاضلي	adj	1223	َ
15921	مَعْسُول	معسول	adj	1223	َ
15926	أَعْقَد	أعقد	adj	1222	َ
15931	عامِلِيّ	عاملي	adj	1221	َ
15937	عِصامِيّ	عصامي	adj	1220	َ
15939	مُقْفِر	مقفر	adj	1219	َ
15943	مَوْجِيّ	موجي	adj	1218	َ
15952	مَعْطُوب	معطوب	adj	1217	َ
15957	مُنْعَدِم	منعدم	adj	1216	َ
15976	مَكْرُوه	مكروه	adj	1210	َ
15991	أَكُول	أكول	adj	1206	َ
15992	شِيلِيّ	شيلي	adj	1205	َ
15995	قاهِر	قاهر	adj	1204	َ
15996	مُتَفاهِم	متفاهم	adj	1204	َ
15999	اِرْتِجالِيّ	ارتجالي	adj	1203	َ
16000	بَلْطَجِيّ	بلطجي	adj	1203	َ
16002	مَخْمُور	مخمور	adj	1203	َ
16007	إِغْرِيقِيّ	إغريقي	adj	1201	َ
16010	سَبَبِيّ	سببي	adj	1200	َ
16013	نَفّاع	نفاع	adj	1200	َ
16021	رُبْعِيّ	ربعي	adj	1198	َ
16023	فَرّار	فرار	adj	1198	َ
16026	غافِي	غافي	adj	1197	َ
16029	ضَمِيرِيّ	ضميري	adj	1197	َ
16044	شادِي	شادي	adj	1192	َ
16050	رَعْدِيّ	رعدي	adj	1192	َ
16051	مُنْفَعِل	منفعل	adj	1191	َ
16056	بُورْسَعِيدِيّ	بورسعيدي	adj	1190	َ
16061	تالِف	تالف	adj	1190	َ
16069	مُضاء	مضاء	adj	1188	َ
16088	دُنْيا	دنيا	adj	1185	َ
16090	مُؤَمَّن	مؤمن	adj	1185	َ
16100	مُكافِئ	مكافئ	adj	1182	َ
16105	ذَبِيح	ذبيح	adj	1181	َ
16107	تَعْدِينِيّ	تعديني	adj	1180	َ
16114	قاعِدِيّ	قاعدي	adj	1179	َ
16115	كارِه	كاره	adj	1179	َ
16116	مُبَلِّغ	مبلغ	adj	1178	َ
16126	تَيْمُورِيّ	تيموري	adj	1176	َ
16132	مُخْمَلِيّ	مخملي	adj	1175	َ
16136	ناهِد	ناهد	adj	1175	َ
16156	نَصّاب	نصاب	adj	1169	َ
16157	يَصْب	يصب	adj	1169	َ
16159	نَحَوِيّ	نحوي	adj	1169	َ
16167	عِبادِيّ	عبادي	adj	1169	َ
16172	داغِسْتانِيّ	داغستاني	adj	1166	َ
16174	مَسْلُوب	مسلوب	adj	1165	َ
16185	مُنِير	منير	adj	1164	َ
16189	أَهْلاوِيّ	أهلاوي	adj	1163	َ
16192	إِيمانِيّ	إيماني	adj	1162	َ
16194	سُكُوتِيّ	سكوتي	adj	1162	َ
16198	مُطَّلَع	مطلع	adj	1161	َ
16212	جُسْمانِيّ	جسماني	adj	1158	َ
16214	مُحْتَشِم	محتشم	adj	1157	َ
16215	بَرْمائِيّ	برمائي	adj	1157	َ
16221	سَلِيب	سليب	adj	1156	َ
16223	تَفْسِيرِيّ	تفسيري	adj	1155	َ
16224	عابِق	عابق	adj	1155	َ
16230	فارِع	فارع	adj	1153	َ
16238	مُتَساهِل	متساهل	adj	1152	َ
16240	مَهْمُوم	مهموم	adj	1151	َ
16253	مُتَوارِي	متواري	adj	1149	َ
16258	قُرْطاسِيّ	قرطاسي	adj	1148	َ
16267	فُكاهِيّ	فكاهي	adj	1146	َ
16271	مُزَوِّد	مزود	adj	1145	َ
16277	صَيْدَلانِيّ	صيدلاني	adj	1144	َ
16279	طُولِيّ	طولي	adj	1143	َ
16282	مَفْجُوع	مفجوع	adj	1142	َ
16302	غَيْبِيّ	غيبي	adj	1139	َ
16306	لاهِي	لاهي	adj	1138	َ
16318	مُتَسَلْسِل	متسلسل	adj	1136	َ
16320	مَشْفُوع	مشفوع	adj	1135	َ
16323	دَوّار	دوار	adj	1134	َ
16333	مُبْتَهِج	مبتهج	adj	1133	َ
16337	مُتَعَجْرِف	متعجرف	adj	1132	َ
16342	طَقْسِيّ	طقسي	adj	1130	َ
16349	مَعْبُود	معبود	adj	1129	َ
16352	مَدْسُوس	مدسوس	adj	1128	َ
16353	مَغُولِيّ	مغولي	adj	1128	َ
16370	جَلِيس	جليس	adj	1123	َ
16393	لانِهائِيّ	لانهائي	adj	1119	َ
16408	مُتَيَقِّن	متيقن	adj	1116	َ
16415	نَبِه	نبه	adj	1115	َ
16416	مُتَرَبِّع	متربع	adj	1115	َ
16422	مُشْمِس	مشمس	adj	1115	َ
16438	مُشَوَّش	مشوش	adj	1112	َ
16445	دَحْداح	دحداح	adj	1111	َ
16447	حَلَمِيّ	حلمي	adj	1111	َ
16450	مُسْتَكْشِف	مستكشف	adj	1111	َ
16454	صِبْيانِيّ	صبياني	adj	1110	َ
16455	مُطْلَقِيّ	مطلقي	adj	1110	َ
16459	مُنْزَل	منزل	adj	1109	َ
16480	مَوْسُوم	موسوم	adj	1105	َ
16491	شَعْبانِيّ	شعباني	adj	1102	َ
16493	شارِق	شارق	adj	1101	َ
16495	مُسَكَّر	مسكر	adj	1100	َ
16510	مُوارَب	موارب	adj	1097	َ
16511	مُندَلِع	مندلع	adj	1097	َ
16512	مُدَلَّس	مدلس	adj	1097	َ
16513	ماراثُونِيّ	ماراثوني	adj	1097	َ
16524	جُدَرِيّ	جدري	adj	1093	َ
16525	مُعَظَّم	معظم	adj	1093	َ
16530	مُطَرَّز	مطرز	adj	1092	َ
16536	بادِن	بادن	adj	1091	َ
16538	وَقِيّ	وقي	adj	1091	َ
16542	قَبائِلِيّ	قبائلي	adj	1089	َ
16552	نَعْسان	نعسان	adj	1088	َ
16561	يانِع	يانع	adj	1085	َ
16573	شاخِص	شاخص	adj	1081	َ
16576	هَشاش	هشاش	adj	1080	َ
16578	طارِق	طارق	adj	1080	َ
16587	اِدِّخارِيّ	ادخاري	adj	1078	َ
16588	سَكُوت	سكوت	adj	1078	َ
16596	أَلَفّ	ألف	adj	1076	َ
16597	حُكْمِيّ	حكمي	adj	1076	َ
16598	عِيادِيّ	عيادي	adj	1075	َ
16606	مِعْطاء	معطاء	adj	1073	َ
16609	مُغْرِق	مغرق	adj	1073	َ
16615	مُتَذَبْذِب	متذبذب	adj	1072	َ
16618	ضَغُوط	ضغوط	adj	1071	َ
16630	مَعْمَدانِيّ	معمداني	adj	1068	َ
16634	أُوبِرالِيّ	أوبرالي	adj	1068	َ
16641	عَوِيص	عويص	adj	1066	َ
16647	نَقْلِيّ	نقلي	adj	1065	َ
16650	مَشْوِيّ	مشوي	adj	1065	َ
16651	لَحْدِيّ	لحدي	adj	1065	َ
16655	مُتَصالِح	متصالح	adj	1064	َ
16656	كَهْرَبِيّ	كهربي	adj	1064	َ
16662	حُبِّيّ	حبي	adj	1063	َ
16663	مُتَّقِد	متقد	adj	1063	َ
16669	بالِسْتِيَّة	بالستية	adj	1061	َ
16673	مُلْصَق	ملصق	adj	1061	َ
16675	مَنْهُوب	منهوب	adj	1061	َ
16683	مُتَساقِط	متساقط	adj	1060	َ
16690	هِيرُوغلِيفِيّ	هيروغليفي	adj	1059	َ
16694	شَيِّن	شين	adj	1059	َ
16699	وَتَرِيّ	وتري	adj	1058	َ
16711	مُنَمَّق	منمق	adj	1054	َ
16713	طافِي	طافي	adj	1054	َ
16718	مَبْسُوط	مبسوط	adj	1052	َ
16723	تَأَمُّلِيّ	تأملي	adj	1051	َ
16736	اِنْفِتاحِيّ	انفتاحي	adj	1049	َ
16737	مُنْتَفِض	منتفض	adj	1049	َ
16744	دائِب	دائب	adj	1047	َ
16762	نَحْوِيّ	نحوي	adj	1043	َ
16764	عَمَلِيّاتِيّ	عملياتي	adj	1043	َ
16774	فارِه	فاره	adj	1040	َ
16786	إِرْشادِيّ	إرشادي	adj	1037	َ
16788	شِمال	شمال	adj	1037	َ
16814	مُفْلِح	مفلح	adj	1031	َ
16815	مُفْضِي	مفضي	adj	1031	َ
16823	سَقِيم	سقيم	adj	1030	َ
16826	رازِح	رازح	adj	1028	َ
16830	مَهْجَرِيّ	مهجري	adj	1028	َ
16834	مُهْدَى	مهدى	adj	1027	َ
16836	بُرُوسِيّ	بروسي	adj	1027	َ
16850	مَفْرُوغ	مفروغ	adj	1022	َ
16854	اِسْتِئْصالِيّ	استئصالي	adj	1021	َ
16855	دَنِيّ	دني	adj	1021	َ
